state,city,organisation,description,costservices_id,addressbook_id,services_id,wef,remarks,tourleaderfree,servicecharges,agentcharges,commissionontransport,cities_id,costservicesdistinct_id,costservicesothers_id,costservices_id,frompax,topax,costperperson,costpergroup,remarks,tourleaderfree,currencies_id,resident,tourleader,SpecialGst,nett
Rajasthan,Jaisalmer,The Guru Kripa Tours,Afternoon excursion to the Thar desert,6895,2245,126,2019-10-01T00:00:00,,,0,0,0,181,1328,3470,6895,2,15,2180,0,,0,13,4,0,18,0
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,6900,1882,1113,2019-10-01T00:00:00,,,,0,0,210,,3474,6900,1,4,0,1500,Per camel cart (4 pax per cart),0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,6900,1882,1113,2019-10-01T00:00:00,,,,0,0,210,,3475,6900,5,8,0,3000,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,6900,1882,1113,2019-10-01T00:00:00,,,,0,0,210,,3476,6900,8,12,0,4500,,0,13,4,0,,1
Rajasthan,Deogarh,Deogarh Mahal,Afternoon jeep safari (Rural Ramble),6901,401,828,2019-10-01T00:00:00,,,0,0,0,105,884,3477,6901,2,10,1500,0,Jeep safari,0,13,4,0,18,0
Rajasthan,Deogarh,Deogarh Mahal,Afternoon jeep safari (Rural Ramble),6901,401,828,2019-10-01T00:00:00,,,0,0,0,105,884,3478,6901,1,1,3000,0,Jeep safari,0,13,4,0,18,0
Rajasthan,Sawai Madhopur,Tiger Den Resort,Private jeep safari in Ranthambhore National Park,6845,3049,999,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3449,6845,2,2,0,13400,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Tiger Den Resort,Private jeep safari in Ranthambhore National Park,6845,3049,999,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3450,6845,3,3,0,14550,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Tiger Den Resort,Private jeep safari in Ranthambhore National Park,6845,3049,999,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3451,6845,4,4,0,15700,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Tiger Den Resort,Private jeep safari in Ranthambhore National Park,6845,3049,999,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3452,6845,5,6,0,18000,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Tiger Den Resort,Private jeep safari in Ranthambhore National Park,6845,3049,999,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3935,6845,1,1,0,26800,,0,13,4,0,,1
Rajasthan,Osian,The Camel Camp Osian,Afternoon camel ride in the Thar desert,6846,1345,892,2019-10-01T00:00:00,,,0,0,0,313,1313,3453,6846,1,15,700,0,,0,13,4,0,18,0
Rajasthan,Osian,The Camel Camp Osian,Jeep safari to surrounding villages,6847,1345,1139,2019-10-01T00:00:00,,,,0,0,313,,3454,6847,2,15,1000,0,,0,13,4,0,18,0
Rajasthan,Sawai Madhopur,Tiger Den Resort,Jeep safari in Ranthambhore National Park,6836,3049,901,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3441,6836,1,11,2800,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Tiger Den Resort,Game ride by canter in Ranthambhore National Park,6837,3049,902,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3442,6837,1,10,1800,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Tiger Den Resort,Morning and afternoon game rides by canter,6838,3049,964,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,0,0,369,,3443,6838,1,10,3600,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Tiger Den Resort,Morning and afternoon jeep safaris in Ranthambore National Park,6833,3049,1220,2019-10-01T00:00:00,"The park is closed during the monsoon months of July, August & September.",,,,,369,,3440,6833,1,11,5600,0,,0,13,2,0,,1
Rajasthan,Bijaipur,Castle Bijaipur,Jeep safari,6816,863,852,2019-10-01T00:00:00,,,0,0,0,52,983,3391,6816,2,15,850,,Jeep safari,0,13,4,0,18,0
Rajasthan,Bijaipur,Castle Bijaipur,Jeep safari,6816,863,852,2019-10-01T00:00:00,,,0,0,0,52,983,3392,6816,1,1,1700,0,,0,13,4,0,18,0
Rajasthan,Bijaipur,Castle Bijaipur,Horse safari,6817,863,1043,2019-10-01T00:00:00,,,,0,0,52,,3393,6817,1,1,1700,0,,0,13,4,0,18,0
Rajasthan,Bijaipur,Castle Bijaipur,Horse safari,6817,863,1043,2019-10-01T00:00:00,,,,0,0,52,,3394,6817,2,15,850,0,,0,13,4,0,18,0
Sikkim,Gangtok,Clubside Tours & Travels Pvt Ltd,Full-day excursion to Phodang & Labrang by NAC Jeep,7261,236,604,2019-10-01T00:00:00,,,0,0,0,131,633,3719,7261,1,4,0,3150,Non AC Jeep,0,13,4,0,5,0
Sikkim,Gangtok,Clubside Tours & Travels Pvt Ltd,Full-day excursion to Phodang & Labrang by NAC Jeep,7261,236,604,2019-10-01T00:00:00,,,0,0,0,131,633,3720,7261,5,8,0,6300,,0,13,4,0,5,0
Sikkim,Gangtok,Clubside Tours & Travels Pvt Ltd,Full-day excursion to Phodang & Labrang by NAC Jeep,7261,236,604,2019-10-01T00:00:00,,,0,0,0,131,633,3721,7261,9,12,0,9450,,0,13,4,0,5,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3910,7429,1,2,0,3500,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3911,7429,3,3,0,3750,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3912,7429,4,4,0,5000,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3913,7429,5,5,0,6250,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3914,7429,6,6,0,7500,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3915,7429,7,7,0,8750,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3916,7429,8,8,0,10000,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3917,7429,9,9,0,11250,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Half-day Madurai walking trail,7429,3179,1253,2019-10-01T00:00:00,,,,,,170,,3918,7429,10,10,0,12500,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3919,7430,1,2,,4500,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3920,7430,3,3,0,4800,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3921,7430,4,4,0,6400,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3922,7430,5,5,0,8000,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3923,7430,6,6,0,9600,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3924,7430,7,7,0,11200,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3925,7430,8,8,0,12800,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3926,7430,9,9,0,14400,,0,13,4,0,,0
Tamil Nadu,Madurai,Storytrails India Pvt Ltd,Evening Madurai food trail,7430,3179,1254,2019-10-01T00:00:00,,,,0,0,170,,3927,7430,10,10,0,16000,,0,13,4,0,,0
Uttar Pradesh,Varanasi,Varanasi Walks,Early morning Ganges river boat trip & Varanasi Heritage Walk,7344,2643,88,2019-10-01T00:00:00,"Hotel reception charges will apply Rs 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is Rs 500 per group.",,0,0,0,417,1322,3767,7344,2,3,1400,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,Early morning Ganges river boat trip & Varanasi Heritage Walk,7344,2643,88,2019-10-01T00:00:00,"Hotel reception charges will apply Rs 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is Rs 500 per group.",,0,0,0,417,1322,3768,7344,4,5,1200,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,Early morning Ganges river boat trip & Varanasi Heritage Walk,7344,2643,88,2019-10-01T00:00:00,"Hotel reception charges will apply Rs 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is Rs 500 per group.",,0,0,0,417,1322,3769,7344,6,10,1000,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,Early morning Ganges river boat trip & Varanasi Heritage Walk,7344,2643,88,2019-10-01T00:00:00,"Hotel reception charges will apply Rs 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is Rs 500 per group.",,0,0,0,417,1322,3770,7344,1,1,1800,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,Evening aarti ceremony by boat,7345,2643,971,2019-10-01T00:00:00,"Hotel reception charges will apply rs. 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is rs. 500 per group.",,0,0,0,417,1406,3771,7345,2,3,1400,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,Evening aarti ceremony by boat,7345,2643,971,2019-10-01T00:00:00,"Hotel reception charges will apply rs. 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is rs. 500 per group.",,0,0,0,417,1406,3772,7345,4,5,1200,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,Evening aarti ceremony by boat,7345,2643,971,2019-10-01T00:00:00,"Hotel reception charges will apply rs. 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is rs. 500 per group.",,0,0,0,417,1406,3773,7345,6,10,1000,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,Evening aarti ceremony by boat,7345,2643,971,2019-10-01T00:00:00,"Hotel reception charges will apply rs. 250 per group (riverside) for non-Assighat hotels such as Jukaso, Brijrama & Suryoday.   City hotels require transport and reception charge is rs. 500 per group.",,0,0,0,417,1406,3774,7345,1,1,1800,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,"Early morning Ganges aarti, boat ride and walking tour",7346,2643,1167,2019-10-01T00:00:00,,,,0,0,417,,3775,7346,1,1,1800,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,"Early morning Ganges aarti, boat ride and walking tour",7346,2643,1167,2019-10-01T00:00:00,,,,0,0,417,,3776,7346,2,3,1400,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,"Early morning Ganges aarti, boat ride and walking tour",7346,2643,1167,2019-10-01T00:00:00,,,,0,0,417,,3777,7346,4,5,1200,0,,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Varanasi Walks,"Early morning Ganges aarti, boat ride and walking tour",7346,2643,1167,2019-10-01T00:00:00,,,,0,0,417,,3778,7346,6,10,1000,0,,0,13,4,0,18,0
Uttar Pradesh,Lucknow,Colleague Tours Pvt. Ltd.,Evening culinary tour,7541,2136,1327,2019-10-01T00:00:00,"The cost is inclusive of expert culinary guide & food consumption during the walk at that particular area.  Other inclusions: FOC Hand-Sanitiser, paper napkins, water bottle & disposable cutlery sets.  ",,,0,0,251,,3971,7541,1,2,0,6600,based on Standard Car,0,13,4,0,,0
Uttar Pradesh,Lucknow,Colleague Tours Pvt. Ltd.,Evening culinary tour,7541,2136,1327,2019-10-01T00:00:00,"The cost is inclusive of expert culinary guide & food consumption during the walk at that particular area.  Other inclusions: FOC Hand-Sanitiser, paper napkins, water bottle & disposable cutlery sets.  ",,,0,0,251,,3972,7541,3,4,0,7500,based on Toyota Innova,0,13,4,0,,0
Uttar Pradesh,Varanasi,Steps India Tours,Evening aarti ceremony by boat,7149,2694,971,2019-10-01T00:00:00,,,0,0,0,417,1377,3588,7149,1,4,0,1000,Boat charges,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Steps India Tours,Evening aarti ceremony by boat,7149,2694,971,2019-10-01T00:00:00,,,0,0,0,417,1377,3589,7149,5,10,300,0,Boat charges,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Steps India Tours,Evening aarti ceremony by boat,7149,2694,971,2019-10-01T00:00:00,,,0,0,0,417,1377,3590,7149,11,30,150,0,Boat charges,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Steps India Tours,Early morning Ganges river boat trip followed by a short walk through the Old City,7150,2694,1026,2019-10-01T00:00:00,,,0,0,0,417,1386,3591,7150,1,4,0,1000,Boat Hire Charge,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Steps India Tours,Early morning Ganges river boat trip followed by a short walk through the Old City,7150,2694,1026,2019-10-01T00:00:00,,,0,0,0,417,1386,3592,7150,5,10,300,0,Cost of Boat per person,0,13,4,0,18,0
Uttar Pradesh,Varanasi,Steps India Tours,Early morning Ganges river boat trip followed by a short walk through the Old City,7150,2694,1026,2019-10-01T00:00:00,,,0,0,0,417,1386,3593,7150,11,30,150,0,Cost of Boat per person,0,13,4,0,18,0
Uttar Pradesh,Agra,Colleague Tours Pvt. Ltd.,Excursion to Fatehpur Sikri,7094,2136,402,2019-10-01T00:00:00,,,0,0,0,2,1065,3578,7094,1,35,5,0,Battery van (one way),0,13,4,0,,0
Uttarakhand,Corbett,Tiger Camp,Jeep safari in Corbett National Park,7225,2814,414,2019-10-01T00:00:00,"There are four zones that can be visited - Bijrani & Durgadevi (from 01 Oct to 30 June), Jhirna & Sitabani (round the year) & Dhikala Zone (from 15 Nov to 15 May)     Morning safari - from 6 to 10 AM. & Afternoon safari - from 2 to 6 PM.                  ",,,0,0,89,,3705,7225,1,6,0,5000,jeep safari,0,13,4,0,,1
Uttarakhand,Corbett,Tiger Camp,Jeep safari in Corbett National Park,7225,2814,414,2019-10-01T00:00:00,"There are four zones that can be visited - Bijrani & Durgadevi (from 01 Oct to 30 June), Jhirna & Sitabani (round the year) & Dhikala Zone (from 15 Nov to 15 May)     Morning safari - from 6 to 10 AM. & Afternoon safari - from 2 to 6 PM.                  ",,,0,0,89,,3706,7225,1,12,500,,entrance fee,0,13,4,0,,1
Uttarakhand,Corbett,Tiger Camp,Jeep safari in Corbett National Park,7225,2814,414,2019-10-01T00:00:00,"There are four zones that can be visited - Bijrani & Durgadevi (from 01 Oct to 30 June), Jhirna & Sitabani (round the year) & Dhikala Zone (from 15 Nov to 15 May)     Morning safari - from 6 to 10 AM. & Afternoon safari - from 2 to 6 PM.                  ",,,0,0,89,,3707,7225,7,12,,10000,,0,13,4,0,,1
Uttarakhand,Corbett,Tiger Camp,Canter safari to Dhikala,7226,2814,789,2019-10-01T00:00:00,The canter safari to Dhikala only operates from 15 Nov to 15 May                There are 2 safaris that can be taken in a day -       Morning safari - from 6 to 10 AM.       Afternoon safari - from 2 to 6 PM.              There is a limit in the no of jeeps that can enter the forest in a day.       Therefore we advice you to book the Jungle safari in 4x4 open Gypsies in advance.       ,,,0,0,89,,3708,7226,1,20,3000,,,0,13,2,0,,1
West Bengal,Darjeeling,Clubside Tours & Travels Pvt Ltd,Toy train to Ghoom,7253,236,1138,2019-10-01T00:00:00,,,,0,0,99,,3717,7253,1,15,1800,0,Train ticket,0,13,4,0,5,0
West Bengal,Darjeeling,Clubside Tours & Travels Pvt Ltd,Afternoon toy train joy ride to Ghoom,7254,236,1141,2019-10-01T00:00:00,,,,0,0,99,,3718,7254,1,15,1800,0,Train ticket,0,13,4,0,5,0
West Bengal,Darjeeling,Clubside Tours & Travels Pvt Ltd,Toy train to Ghoom,7455,236,1138,2020-10-01T00:00:00,,,,0,0,99,,3951,7455,1,10,1800,0,Train ticket,0,13,4,0,5,0
West Bengal,Darjeeling,Clubside Tours & Travels Pvt Ltd,Half day train ride up to Ghoom and back by car,7456,236,142,2020-10-01T00:00:00,,,,0,0,99,,3952,7456,1,10,1800,0,,0,13,4,0,,0
West Bengal,Kolkata,Clubside Tours & Travels - Kolkata,Visit to Mother Theresa's house & orphanage,7263,2683,1125,2019-10-01T00:00:00,,,,0,0,69,,3722,7263,1,5,20,0,Mineral water,0,13,4,0,,0
